ad_id,district,khoroo,mylocation,office_name,price,area,price_m2,progress_cons,title,ad_text,clean_coords,url,date,time
9429388,Сүхбаатар,1,Талбай,Express tower,599,80,7.49,Ашиглалтад орсон,Хотын төвд 80 мкв 3 өрөө оффис,"📍Express Tower-т 80м2 оффис талбай худалдана
▪️Төв шуудангийн баруун хойд талд
▪️15/6 давхарт
▪️М2 7,500,000
▪️ Урагшаа болон баруун харсан цонхтой
▪️ Гэрчилгээ бэлэн",47.912432 106.921754,https://www.unegui.mn/adv/9429388_khotyn-tovd-80m-kv-3-oroo-offis-khudaldana/,6/9/2025,17:52
9412141,Чингэлтэй,2,"40, 50 мянгат",,434,83,5.23,Ашиглалтад орсон,"Чд, суис-н баруун талд номчын өргөө оффис","📍УБ хот, ЧД, СУИС-н баруун талд Номчын өргөө оффист талбай худалдана.
- 83.4м² талбайтай оффис
- СУИС-н баруун талд хотын төвд ААА бүсэд байрлалтай.
- Гаднаа зогсоолтой
- Ресепшнтэй
- Давхартаа нэгдсэн ариун цэврийн өрөөтэй
- Дээрээ оршин суугчидтай тул сургалт, оффис, эмнэлэг, салон гэх мэт ямарч чиглэлээр үйл ажиллагаа явуулах боломжтой
- 2021 онд ашиглалтанд орсон",47.917773 106.898907,https://www.unegui.mn/adv/9412141_chd-suis-n-baruun-tald-nomchyn-orgoo-offis-khudaldana/,6/9/2025,16:06
9316724,Баянгол,2,Модны 2,Grand office,465.85,77,6.05,Ашиглалтад орсон,"БГД, 2-р хороо Баруун 4 зам Гранд плазад 77 м2","💎БГД 2 хороо Баруун 4 зам Гранд плазад 77м2 оффис худалдана.
➡Үнэ:465.8сая₮
✅Дулаан зогсоолтой- 56сая₮, АЦӨ-тэй,
✅Дээгүүр давхарт, харагдац сайхан.
- Зээлийг өдөрт нь гаргана.",47.915765 106.885441,https://www.unegui.mn/adv/9316724_bgd-2-khoroo-baruun-4-zam-grand-plazad-77m2/,6/9/2025,13:35
9354915,Хан-Уул,,Мишээл,Misheel city ,617.26,88,7.01,Ашиглалтад орсон,Мишээл бизнес тауэрт ариун цэврийн өрөөтэй оффис 88м2 талбай,"Мишээл Сити төслийн М2 тауэрт өндөр давхарт дотроо Ариун цэврийн өрөөний шугамтай, урагшаа харсан цонхтой, салхивч, эйр кондишн, шал цутгалт, цахилгаан, холбоо дохиоллын бүх ажлыг хийсэн оффис зарна.
Бартерт Toyota Prado 150 /2020-2023 оны/ машин оролцуулна.
510 оффисын нэг болж бизнесээ өргөжүүлж, ирээдүйн үнэ цэнийг мэдрээрэй.",47.891921 106.887409,https://www.unegui.mn/adv/9354915_misheel-biznes-tauert-ondor-davkhart-88m2/,5/28/2025,9:56
9230089,Чингэлтэй,2,"40, 50 мянгат",Их найман шарга,350,93,3.76,Ашиглалтад орсон,Их 8 шарга 93.38м2 талбай,Их 8 шарга оффисын 4 давхарт байрлалтай үйлчилгээний зориулалттай 93.38 м.кв талбай зарна.,47.917773 106.898907,https://www.unegui.mn/adv/9230089_ikh-8-sharga-93-38m2-offis/,5/21/2025,15:16
9457144,Хан-Уул,17,Зайсан хойно,Uniq center,474,65,7.29,Ашиглалтад орсон,Uniq center оффис,"📍Хан-Уул E-mart худалдааны төвийн урд төв зам дагуу UNIQ CENTER -т 65м2 оффисын талбай худалдана.
☎️Үнэ: м2-7.300.000 сая
☎️65м2 - 474.500.000
-4 давхарт
-Зүүн харсан цонхтой
-2 орц гарцтай
-Төв зам дагуу",47.8927222013864 106.923521825545,https://www.unegui.mn/adv/9457144_uniq-center-offis-khudaldana/,6/20/2025,12:28
8999218,Сүхбаатар,1,Талбай,Gerege tower,990,135,7.33,Ашиглалтад орсон,Хотын төвд гэрэгэ тауерт 135.5мкв оффис,"Хотын төвд Гэрэгэ тауерт 135.5мкв офис худалдана.
15/3 давхарт | Зүүн болон хойд зүгрүү харсан харагдацтай | 3 тасалгаатай
Нийт үнэ - 990.000.000 | Мкв үнэ - 7.306.000",47.912432 106.921754,https://www.unegui.mn/adv/8999218_khotyn-tovd-gerege-tauert-135-5-mkv-ofis-khudaldana/,6/20/2025,12:19
8999119,Сүхбаатар,,Талбай,Minister Tower,1743.3,117,14.9,Ашиглалтад орсон,Minister tower уб хотын төв цэг сүхбаатар талбайн урд 117м2 оффис,"🏙️🏙️🏙️ Minister tower 🏙️🏙️🏙️
Уб хотын төв цэг сүхбаатарын талбайн урд тансаг зэрэглэлийн оффис худалдана.
Мкв нь 14.900.000/нөатгүй/
- 117м2
💎8 давхарт
💎 баруун харсан
💎шангри-ла төв болон цэнтрал тауэрын дунд байрлалтай
💎дэлхийн шилдэг брэндүүдээр тоноглогдсон
💎хотын өнгө төрхийг тольдох үзэмжит харагдацтай",47.9188290307491 106.917622814522,https://www.unegui.mn/adv/8999119_minister-tower-ub-khotyn-tov-tseg-sukhbaataryn-talbain-urd/,6/20/2025,12:19
9261481,Баянгол,,Баруун 4 зам,Grand office,1050,190,5.53,Ашиглалтад орсон,"Баруун 4 зам, grand plaza- д 190,7 мкв оффис талбай","Баруун 4 зам, Grand plaza- д 190,7 мкв оффис талбай худалдана.
- Дээгүүр давхарт
- Урагшаа болон баруун харсан цонхтой
- Дотроо АЦӨ-тэй
- Гэрчилгээ бэлэн
Үнэ: м2-5.5 сая /Нийт-1.049.000.000/",47.916677 106.897889,https://www.unegui.mn/adv/9261481_baruun-4-zam-grand-plaza-d-190-7-mkv-offis-talbai-khudaldana/,6/20/2025,11:26
9351227,Баянзүрх,25,Натур,UB tower,520,71,7.32,Ашиглалтад орсон,Ub tower-т 71.57 мкв оффис талбай,"БЗД, 25-р хороо UB Tower-т 71.57мкв оффис худалдана.
Үнэ: 520 сая ₮
- 16/5 давхарт
- Хойш харсан цонхтой
- 2 өрөө, 1 заал, гал тогооны хэсэгтэй
- 3 цахилгаан шаттай
- Давхартаа ариун цэврийн өрөөтэй
- Гадаа зогсоолтой",47.910359 106.936433,https://www.unegui.mn/adv/9351227_ub-tower-t-71-57-mkv-offis-talbai/,6/20/2025,11:17
8913022,Баянзүрх,,13-р хороолол,Gumuda plaza,814.1,116,7.02,Ашиглалтад ороогүй,"Бзд, хавдар судлалын буудал gumuda plaza 116.3мкв оффис","Баянзүрх дүүрэг, 18-р хороо, хавдар судлалын автобусны буудал Gumuda plaza
🌱1-5давхарт худалдаа үйлчилгээ
🌱6-11давхар оффис талбай
🌱12 давхар рестораны талбай
Үнэ: Оффис 1мкв 7сая
🌱төлбөрийн нөхцөл :
1. Урьд 50% үлдэгдэл богино хугацаанд хуваан төлөлт хийж болно
3. Урьд 50% үлдэгдэлээ 1 сарын 1.8% хүүтэй 15жилийн хугацаатай банкны зээлээр авах боломжтой
2025 оны 2-р улиралд ашиглалтанд орно",47.913249 106.938278,https://www.unegui.mn/adv/8913022_bzd-khavdar-sudlalyn-buudal-gumuda-plaza-116-3mkv-offis-khudaldana/,6/20/2025,10:54
9369577,Баянзүрх,,13-р хороолол,Gumuda plaza,6720,960,7,Ашиглалтад ороогүй,"Бзд, хавдар судлалын буудал, gumuda plaza 960мкв оффис","БЗД, Хавдар судлалын буудал, Gumuda plaza 960мкв оффис талбай худалдана
🌱1-5давхар үйлчилгээ
🌱6-11давхар оффис
🌱12давхар ресторан
Бүтэн давхараар нь авах боложтой Хуваалт хийх боломжтой
Урьдчилгаа 50% үлдэгдэлээ сарын 1.8% хүүтэй 15жилийн хугацаатай банкны зээлээр авах боломжтой
6-р сард комисс ажиллана",47.913249 106.938278,https://www.unegui.mn/adv/9369577_bzd-khavdar-sudlalyn-buudal-gumuda-plaza-888mkv-offis-khudaldana/,6/20/2025,10:54
9262688,Баянзүрх,3,Сансар,,910.8,253,3.6,Ашиглалтад орсон,Бзд зохиомж сургуулийн байранд 253мкв оффис талбай,"БЗД , 3-р хороо , 12-р хороолол Зохиомж дээд сургуулийн байранд 253мкв оффисын талбай худалдана.
🌱Мкв-3,6сая | 910,800,000₮🌱
▪️ 253мкв
▪️ 5/2 давхарт
▪️ Зүүн болон хойшоо харсан цонхтой
▪️ Бүх төрлийн оффис, үйлчилгээгээр ашиглах боломжтой
📍Байршил: Зүүн 4зам ,Торгоны замын хойд талд Зохиомж сургуулийн байр",47.921388 106.939045,https://www.unegui.mn/adv/9262688_bzd-zokhiomzh-surguuliin-bairand-253mkv-offis-talbai/,6/20/2025,10:49
9255551,Баянгол,,Төмөр зам,Grand office,1200,267,4.49,Ашиглалтад орсон,Баруун 4 зам гранд плаза хажууд бүрд төв дээгүүр давхарт 267мкв оффис,"Төлбөрийн нөхцөл: Банкны зээлээр авах боломжтой
Талбай: 267
Барилгын явц: Ашиглалтад орсон
Баруун 4 замд байршил сайтай харууц сайтай дээгүүр давхарын 276м2 оффис талбай яаралтай худалдана.",47.886943 106.905618,https://www.unegui.mn/adv/9255551_baruun-4-zam-grand-plaza-khazhuud-burd-tov-deeguur-davkhart-267mkv-offis-khudaldana/?p=2,6/20/2025,10:31
9096642,Баянгол,,Баруун 4 зам,Grand office,1380,242,5.7,Ашиглалтад орсон,Гранд плазад оффисын талбай,"ГРАНД ПЛАЗА-д оффис талбай зарна.
✔️242.1 м2 
✔️Гэрчилгээ бэлэн
✔️Урагшаа баруун зүүн хариуцтай
Хотын төвд оффис талбай худалдана",47.916677 106.897889,https://www.unegui.mn/adv/9096642_grand-plazad-offisyn-talbai-khudaldana/?p=2,6/20/2025,10:16
9257685,Сүхбаатар,,Наран плаза,Gerege tower,3600,476,7.56,Ашиглалтад орсон,"Сбд 1-р хороо, гэрэгэ 476.6м2 оффис талбай","🌱СБД 1-р хороо, Гэрэгэ оффис талбай худалдана.
✅ Нийт 476,7мкв / бүтэн давхараараа /
✅ Нийт 6 өрөө 1 том заалтай.
✅ 2 Ариун цэврийн өрөөтэй.
✅ 1 Цайны өрөөтэй.
Үнэ: 3.6",47.90967514 106.9131535,https://www.unegui.mn/adv/9257685_sbd-1-r-khoroo-gerege-476-6m2-offis-talbai-khudaldana/?p=2,6/20/2025,10:04
8863019,Баянзүрх,,Цэцэрлэгт хүрээлэн,,1000,184,5.43,Ашиглалтад орсон,Дүнжингарав захын урд 3 өрөө оффис 184мк талбай,"✅Үндэсний цэцэрлэгт хүрээлэнгийн хажууд 184мкв 3 өрөө худалдана
✅Зүүн урагшаа баруун харсан цэлгэр том цонхтой
✅ Хотыг болон байгалийг бүхэлдэн харах МАШ гоё харууцтай
✅Дээр нь нэмээд 22мкв террас болон 1-г машины дулаан зогсоол Bonus болгож дагалдуулж өгч байна
✅ Террас нь дээрээ cocktail , мини баар хийх боломжтой
✅Гэрчилгээ бэлэн банкаар, бэлэнээр авах боломжтой
✅Бэлэн төлөлтөнд Үнэ буух боломжтой",47.9022915552129 106.939075813941,https://www.unegui.mn/adv/8863019_tsirkiin-baruun-tald-khuuchny-3-oroo-tureeslene/?p=2,6/20/2025,9:44
9458002,Баянзүрх,26,Цэцэрлэгт хүрээлэн,Himchan center,490,70,7,Ашиглалтад орсон,Төв зам дагуух оффис/үйлчилгээний талбай,"📍 Баянзүрх дүүрэг, 26-р хороо, Хүннү гудамж, Сүмбэр орд хотхоны зүүн урд байрлах “Himchan” төвийн 8-р давхарт, 70 м² оффис болон үйлчилгээний зориулалттай талбайг худалдана:
🔹Төв зам дагуу, нийтийн унааны зогсоолын дэргэд
🔹Автомашины зогсоол сайтай
🔹Сангийн шугамд холбогдсон
🔹Урд зүг рүү харсан 2 цонхтой
🔹Оффис, эмнэлэг, гоо сайхан, онлайн дэлгүүр, сургалтын төв зэрэг төрөл бүрийн үйл ажиллагаанд тохиромжтой
🔹Орчны хүн амын нягтаршил өндөр
🔹Ашигтай байрлалтай, тогтмол орлого олох боломжтой хөрөнгө оруулалт
💵 1м² үнэ: 7сая₮ (нийт үнэ: 490сая ₮)
🏦 Банкны зээлээр авах боломжтой
🔄 Бартерт үл хөдлөх, авто машин сонсоно.",47.903294 106.948778,https://www.unegui.mn/adv/9458002_tov-zam-daguukh-offis-uilchilgeenii-talbai/?p=2,6/20/2025,9:15
