url,title,location,date,ad_id,price_total,ad_text,size,progress_cons,clean_coords,area,price,p_int,a_int,price_m2,p2_int,mylocation
https://www.unegui.mn/adv/9405895_khud-15-khoroo-ceo-office-t-124-6mkv-offis-talbai-khudaldana/?p=3,"ХУД, 15-р хороо, Ceo office-т 𝟏𝟐𝟒.𝟔 мкв оффис талбай","УБ — Хан-Уул, Хан-Уул, Хороо 15",Нийтэлсэн: Өчигдөр 12:35,9405895,747.6 сая ₮,"📍ХУД-15 хороо, CEO OFFICE-т 𝟏𝟐𝟒.𝟔мкв оффис талбай худалдана
Үнэ: 𝟕𝟒𝟕.𝟔𝟎𝟎.𝟎𝟎𝟎₮
𝟒-р давхарт
𝟒 өрөө
Банкны зээлээр авах боломжтой",124 м²,Ашиглалтад орсон,47.900294 106.917729,124.0,747.6,"(500.0, 1000.0]","(100.0, 400.0]",6.029032258064516,"(5.0, 10.0]",Зайсан хойно
https://www.unegui.mn/adv/9374696_regis-place-55-52m2-offis-zoriulalttai-talbaig-khudaldana/?p=3,Regis place 55.52м2 оффис зориулалттай талбай,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Нийтэлсэн: Өчигдөр 12:33,9374696,750 сая ₮,"-ХУД - 15 хороо Тэмээтэй хөшөөний хажууд - Regis place 55.52м2 Оффис зориулалттай талбайг худалдана
- Үнэ 750.000.000 сая гэрчилгээ бэлэн
- Баруун харсан
- 7 давхарт",55 м²,Ашиглалтад орсон,47.900294 106.917729,55.0,750.0,"(500.0, 1000.0]","(50.0, 100.0]",13.636363636363637,"(10.0, 15.0]",Зайсан хойно
https://www.unegui.mn/adv/9026519_11-r-khoroolold-82-mkv-offisyn-talbai-khudaldana/?p=3,Сбд 11-р хороололд оффис 82мк талбай,"УБ — Сүхбаатар, Сүхбаатар, Хороо 7",Нийтэлсэн: Өчигдөр 12:22,9026519,451 сая ₮,"11-р хороололд 82 мкв оффисын талбай худалдана.
💰Нийт үнэ: 451 сая
💵 Мкв-ын үнэ: 5.5 сая
🔹3 | 3 давхар
🔹Хотын төвд, гадна зосоолтой
🔹Гэрчилгээ бэлэн
📍СБД, 7-р хороо, Эрхүүгийн гудамж",82 м²,Ашиглалтад орсон,47.926683 106.927978,82.0,451.0,"(300.0, 500.0]","(50.0, 100.0]",5.5,"(5.0, 10.0]",11-р хороолол
https://www.unegui.mn/adv/9351133_city-tower-318-mkv-offis-khudaldana/?p=3,City tower 318 мкв оффис,"УБ — Сүхбаатар, Сүхбаатар, Хороо 8",Нийтэлсэн: Өчигдөр 12:20,9351133,2.7 Тэрбум ₮,"Хотын төвд City tower 318 мкв оффис худалдана.
🔹4 давхарт
🔹урагш, баруун хойш харууцтай
🔹гэрчилгээ бэлэн
📍СБД, 8-р хороо, Тусгаар тогтнолын ордны ард",318 м²,Ашиглалтад орсон,47.921494 106.92484,318.0,2700.0,"(1000.0, 5000.0]","(100.0, 400.0]",8.49056603773585,"(5.0, 10.0]",11-р хороолол
https://www.unegui.mn/adv/9350329_gumuda-plaza-d-offisyn-talbai-khudaldana/?p=3,Gumuda plaza-д оффисын талбай,"УБ — Баянзүрх, Баянзүрх, Хороо 18",Нийтэлсэн: Өчигдөр 12:19,9350329,7 сая ₮,"Gumuda plaza худалдааны төвд оффис талбай худалдана.
12 давхар метал фассадтай барилга
💎6-11 давхарт оффисын талбай
Төлбөрийн нөхцөл :
1. Бэлэн төлөлт
2. 50% урьдчилгаа, үлдэгдэл ашиглалтанд орох хүртэл хуваан төлөлт
3. 50% урьдчилгаа, үлдэгдэл банкны зээл
2025 оны 2-р улиралд ашиглалтанд орно
📍байршил : зүүн 4 зам, хавдар судлалын төвийн автобусны буудал дээр",45 м²,Ашиглалтад ороогүй,47.914883 106.940182,45.0,7.0,"(-inf, 15.0]","(20.0, 50.0]",7.0,"(5.0, 10.0]",Цайз
https://www.unegui.mn/adv/9318230_iunion-bildingd-belen-tureeslegchtei-220-kv-m-talbai-khudaldana/?p=3,Юнион билдингд бэлэн түрээслэгчтэй 220 кв.м талбай,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: Өчигдөр 12:17,9318230,924 сая ₮,"🔔Хотын төвийн А бүсэд байрлалтай ‘’ЮНИОН БЮЛДИНГ’’ оффист бэлэн түрээслэгчтэй 220 кв.м оффис талбай худалдана.
💵кв.м-ын үнэ: 4.2 сая ₮;
💰Нийт үнэ: 924 сая ₮;
🔹 Дундуур давхарт
🔹Урагш болон баруун харсан 5 цонхтой
Танилцуулга:
""ЮНИОН БЮЛДИНГ"" оффис центр нь 17 давхар бүхий нийт 55000 мкв талбайтай, А B C гэсэн гурван корпустой.
Барилгын хийц:
* Хана, хучилт бүрэн цутгамал
* Сантехник: Итали Улсын Термигас Импианти технологи компанийн холбох хэрэгсэл, радиаторууд
* Евро стандартын өндөрлөгөөтэй угсармал шал
* Давхартаа 7 ширхэг өндөр хурдны Edunburgh брэндийн лифт
* Өндөр хурдны интернет
* Галын дохиоллын систем
* Дотуур холболт хяналтын систем
* Хамгаалалт хяналтын камер
* Доод давхарт автомашины дулаан зогсоол
📍СБД, 1-р хороо, Нарны зам-62",220 м²,Ашиглалтад орсон,47.912432 106.921754,220.0,924.0,"(500.0, 1000.0]","(100.0, 400.0]",4.2,"(2.0, 5.0]",Талбай
https://www.unegui.mn/adv/9395095_100-m-kv-offisyn-talbai/?p=3,100 м.кв оффисын талбай,"УБ — Баянзүрх, Баянмонгол хороолол",Нийтэлсэн: Өчигдөр 11:48,9395095,"5.9 сая ₮
үнэ тохирно","Баянмонгол хорооллын урд зам дагуу цоо шинэхэн 100м.кв оффисын талбай борлуулалтын үнээс хямд худалдана.
▪️“Paradise plaza”
▪️16/9 давхарт
▪️Хойшоо харсан цонхтой
▪️Дуу тусгаарлалтын хана хаалгатай
▪️Таазны өндөр 4.1м
▪️Гэрчилгээ бэлэн
▪️м.кв үнэ: 5,900,000
▪️Нийт үнэ: 590,000.000₮",100 м² м²,Ашиглалтад орсон,47.904759 106.930979,100.0,5.9,"(-inf, 15.0]","(50.0, 100.0]",5.9,"(5.0, 10.0]",Баянмонгол
https://www.unegui.mn/adv/9351836_iaarmag-tover-100mkv-offis-talbai/?p=3,Яармаг товер 100мкв оффис талбай,"УБ — Хан-Уул, Хан-Уул, Хороо 8",Нийтэлсэн: Өчигдөр 11:43,9351836,"5 сая ₮
үнэ тохирно","Бартер сонсоно
Нийт үнэ 500сая",100 м² м²,Ашиглалтад орсон,47.867261 106.793271,100.0,5.0,"(-inf, 15.0]","(50.0, 100.0]",5.0,"(2.0, 5.0]",Яармаг
https://www.unegui.mn/adv/9406725_metro-mall-office/?p=3,Metro mall-d 37 mkv office,"УБ — Сүхбаатар, Метро Молл",Нийтэлсэн: Өчигдөр 11:37,9406725,200 сая ₮,"Хотын төвд Метро моллын 6-р давхарт 36,6 м2 оффис зарна",37 м²,Ашиглалтад орсон,47.9264199716145 106.915377110215,37.0,200.0,"(100.0, 200.0]","(20.0, 50.0]",5.405405405405405,"(5.0, 10.0]",Дөлгөөн нуур
https://www.unegui.mn/adv/9237682_tasgan-tower/?p=3,"Чд tasgan tower 33,44м2 оффис","УБ — Чингэлтэй, Баянбүрд",Нийтэлсэн: Өчигдөр 11:35,9237682,5.5 сая ₮,"Ашиглалтанд орсон шинэ оффис зарна. 33,44м2",34 м²,Ашиглалтад орсон,47.928945 106.906205,34.0,5.5,"(-inf, 15.0]","(20.0, 50.0]",5.5,"(5.0, 10.0]",Баянбүрд
https://www.unegui.mn/adv/9350858_belmonte-towert-86m2-office-talbai-hudaldana/?p=3,Belmonte towert 86m2 office talbai,"УБ — Хан-Уул, Яармаг",Нийтэлсэн: Өчигдөр 11:25,9350858,"600 сая ₮
үнэ тохирно","📍Бэлмонте тауэрт үйлчилгээний талбай худалдана.
- 86.76м2
- 14/8 давхарт
- Гэрчилгээ бэлэн.
- 50% бартер сонсоно.
👌08.01 хүртэл түрээслэгчтэй байгаа. Гаргах боломжгүй.
📍Худалдах үнэ: 600сая₮",86 м²,Ашиглалтад орсон,47.872371 106.814446,86.0,600.0,"(500.0, 1000.0]","(50.0, 100.0]",6.976744186046512,"(5.0, 10.0]",Яармаг
https://www.unegui.mn/adv/9374596_world-mongolia-biznes-touert-uilchilgeenii-talbai-khudaldana/?p=3,World mongolia бизнес тауэрт оффис 52мк талбай,"УБ — Баянгол, Модны 2",Нийтэлсэн: Өчигдөр 11:20,9374596,223.6 сая ₮,"World Mongolia бизнес тоуэрт үйлчилгээний талбай худалдана
📍 52 м2 /13 давхарт/ Баруун харсан цонхтой
Байрлал: Хороолол модны 2 ын зам дагуу
Үнэ: 4,3 сая",52 м²,Ашиглалтад орсон,47.9191504778285 106.890597618835,52.0,223.6,"(200.0, 300.0]","(50.0, 100.0]",4.3,"(2.0, 5.0]",Модны 2
https://www.unegui.mn/adv/9079040_khotyn-tovd-metro-biznes-tsentrt-offis-khudaldana/?p=3,Хотын төвд метро бизнес цэнтрт оффис,"УБ — Сүхбаатар, Сүхбаатар, Хороо 6",Нийтэлсэн: Өчигдөр 11:11,9079040,"5.1 сая ₮
6.4 сая ₮ үнэ тохирно","Метромолл төвийн урд Metro Business Center-т 40.8м2 дотроо 00-той цэвэрхэн тохилог оффис худалдана.
Гал тогооны хэсэгтэй
Ариун цэврийн өрөөтэй",40 м² м²,Ашиглалтад орсон,47.925535 106.917694,40.0,5.1,"(-inf, 15.0]","(20.0, 50.0]",5.1,"(5.0, 10.0]",МУИС
https://www.unegui.mn/adv/9208280_nisdeg-mashiny-khazhuud-tasgan-tower-t-74-16m2-shine-offis-khudaldana/?p=3,Нисдэг машины хажууд tasgan tower-т 74.16м2 оффис,"УБ — Чингэлтэй, Баянбүрд",Нийтэлсэн: Өчигдөр 11:08,9208280,"6.5 сая ₮
үнэ тохирно","Баянбүрдийн тойргоос баруун урагш Tasgan Tower-т 74.16м2 дээгүүр давхарын цонхны харууц, зохион байгуулалт сайтай шинэ оффис худалдана.
Дотроо 00-той, гал тогооны хэсэгтэй",74 м²,Ашиглалтад орсон,47.928945 106.906205,74.0,6.5,"(-inf, 15.0]","(50.0, 100.0]",6.5,"(5.0, 10.0]",Баянбүрд
https://www.unegui.mn/adv/9208267_tasgany-ovoony-tasgan-tower-t-39-14m2-offis-khudaldana/?p=3,Тасганы овооны tasgan tower-т 39.14м2 оффис,"УБ — Чингэлтэй, Баянбүрд",Нийтэлсэн: Өчигдөр 11:08,9208267,"6.5 сая ₮
үнэ тохирно","Баянбүрдийн тойргоос баруун урагш Нисдэг Машины хажууд 39.14м2 шинэ оффис худалдана.
Дээгүүр давхарт харууц гоё
Дотроо 00-той
Гал тогооны хэсэгтэй",39 м²,Ашиглалтад орсон,47.928945 106.906205,39.0,6.5,"(-inf, 15.0]","(20.0, 50.0]",6.5,"(5.0, 10.0]",Баянбүрд
https://www.unegui.mn/adv/9443955_8-sharga-khazhuud-arga-bileg-t-offis-khudaldana/?p=3,8 шарга арга билэгт оффис 41мк талбай,"УБ — Чингэлтэй, Урт цагаан",Нийтэлсэн: Өчигдөр 11:06,9443955,"150 сая ₮
үнэ тохирно",Ашигтай байрлалтай,41 м²,Ашиглалтад орсон,47.9194651787068 106.904787349781,41.0,150.0,"(100.0, 200.0]","(20.0, 50.0]",3.658536585365854,"(2.0, 5.0]",Бөмбөгөр
https://www.unegui.mn/adv/9080440_duurgiin-khazhuud-143m2/?p=3,Чингэлтэй дүүргийн хажууд 143м² оффис,"УБ — Чингэлтэй, 50 мянгат",Нийтэлсэн: Өчигдөр 11:00,9080440,800 сая ₮,"Global business center
Зориулалт:
Үйлчилгээ
БАЙРЛАЛ: ЧД, 4-р хороо Чингэлтэй дүүргийн зүүн талд
Талбайн хэмжээ: 144м2
Ашиглалтанд орсон: 2010 он /Цутгамал караказан бүтээцтэй/
Байрлах давхар: 3 давхарт
Өрөөний тоо: 4 өрөөтэй
33,2м2
45,8м2
26,6м2
22м2
Бусад мэдээлэл
Чингэлтэй дүүрэг болон Дээд шүүх, АМГТГ гэх мэт төр, захиргааны байгуулалгууд төвлөрсөн бусэд байрлалтай
Одоо түрээсийн үйл ажиллагаа явуулдаг, бэлэн түрээслэгчидтэй
Өрөө хоорондын тусгаарлалтыг хүссэнээрээ өөрчлөх боломжтой
Мөн 1 байгууллага ашиглах бол үүдний хэсгийг хааж тусгаарлалт хийх боломжтой
Үүдэндээ машины зогсоолтой
Лифт болон харуул хамгаалалттай",143 м²,Ашиглалтад орсон,47.919584 106.86488,143.0,800.0,"(500.0, 1000.0]","(100.0, 400.0]",5.594405594405594,"(5.0, 10.0]","40, 50 мянгат"
https://www.unegui.mn/adv/9454937_baruun-4zam-gem-palace-d-63-1m2-offis-talbai/?p=3,Баруун 4зам gem palace-д 63.1м2 оффис талбай,"УБ — Баянгол, Баруун 4 зам",Нийтэлсэн: Өчигдөр 10:54,9454937,570 сая ₮,"📍Баруун 4 замын Gem palace-д 63,1мкв оффис, үйлчилгээний талбай худалдана.
✔️Оффис болон үйлчилгээний талбайгаар ашиглах боломжтой
✔️Урагш, зүүн харсан цонхтой
✔️ Бартер сонсоно",63 м²,Ашиглалтад орсон,47.916677 106.897889,63.0,570.0,"(500.0, 1000.0]","(50.0, 100.0]",9.047619047619047,"(5.0, 10.0]",Баруун 4 зам
https://www.unegui.mn/adv/9454934_khud-19-khoroolol-sumber-tower-t-119m2-tokhizhilttoi-offisyn-talbai/?p=3,"Худ 19-р хороолол sumber tower-т 119м2, тохижилттой оффисын талбай","УБ — Хан-Уул, Хан-Уул, Хороо 19",Нийтэлсэн: Өчигдөр 10:50,9454934,7 сая ₮,"📍Худ 19-хороолол Sumber Tower-т 119м2, тохижилттой оффисын талбай худалдана
- 12 давхарт
- Урагш харсан цонхтой
- Хурлын заал, Захиралын өрөө шилэн хаалттай
- Дотроо 00-н өрөөтэй
Гэрчилгээ бэлэн
Бартертай: 7сая₮
Бэлэнд: 6.5",119 м²,Ашиглалтад орсон,47.8958093902422 106.901444426107,119.0,7.0,"(-inf, 15.0]","(100.0, 400.0]",7.0,"(5.0, 10.0]",Зайсан
https://www.unegui.mn/adv/9422716_sbd1-r-khoroo-parkplace-offist-129mkv/?p=3,"СБД, 1-р хороо Park place оффист 129 мкв","УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: Өчигдөр 10:24,9422716,"13 сая ₮
үнэ тохирно","Зарын гарчиг : Барилгын нэр, ҮХХийн байршлын товч мэдээлэл
Байршил: СБД, 1-р хороо
Талбай, Өрөөний тоо, зориулалт: үйлчилгээний талбай
Хэддүгээр байр/ блок: 24
Барилгын нийт давхар, хэдэн давхарт: 1
Цонхны харууц, цонхны тоо: Баруун болон хойшоо
Ашиглалтанд орох/орсон огноо: 2016
Төвийн шугам сүлжээнд холбогдсон эсэх: Холбогдсон
Өмнө нь ашиглаж байсан зориулалт болон одоо ашиглаж болохоор зориулалт: Худалдаа үйлчилгээ
ҮХХийн үнэ: 1мкв-ийн үнэ: 13сая
Нийт үнэ: 1,680,000,000
Төлбөрийн нөхцөл: Бэлэн
Барилгын тухай: Бүрэн цутгамал
Орчин тойрны мэдээлэл: Парк
Нэмэлт мэдээлэл: Зам дагуу байршилтай",129 м²,Ашиглалтад орсон,47.912432 106.921754,129.0,13.0,"(-inf, 15.0]","(100.0, 400.0]",13.0,"(10.0, 15.0]",Талбай
